_time;vcc;vpanel;tmp;hum;s0;s1;s2;s3;s4;s5;s6;s7;s8;s9;value;sensor_name
2024-06-03 20:54:00+00:00;3,379;0,032;20,06;71,843;365300;76027800;69552600;62001800;3550100;3412600;3285300;368000;419700;449600;fire;Tree08
2024-06-03 20:55:00+00:00;3,377;0,031;20,01;71,977;365700;75567500;69830500;62894400;3640000;3495600;3360100;380000;421300;454700;fire;Tree08
2024-06-03 20:56:00+00:00;3,373;0,031;19,97;70,745;362600;75372000;68948900;62534300;3613500;3451400;3345700;385800;435800;471900;fire;Tree08
2024-06-03 20:58:00+00:00;3,37;0,031;19,95;69;385600;80436900;73905800;67250800;3839700;3671800;3536300;389100;428400;455300;fire;Tree08
2024-06-03 20:59:00+00:00;3,369;0,031;19,94;67,341;366400;78345400;71196000;64758800;3711800;3582700;3482200;392200;439200;474900;fire;Tree08
2024-06-03 21:00:00+00:00;3,366;0,031;19,94;65,562;393600;83752000;77580300;70449800;3947900;3818200;3666900;391800;433800;461400;fire;Tree08
2024-06-03 21:01:00+00:00;3,364;0,033;19,93;63,456;382800;80068400;74219700;67510600;3802200;3642500;3520400;386000;430300;463900;fire;Tree08
2024-06-03 21:03:00+00:00;3,362;0,031;19,94;62,209;382100;80659600;75698500;68462700;3875100;3744900;3644900;396300;438300;467700;fire;Tree08
2024-06-03 21:05:00+00:00;3,358;0,031;19,97;59,97;386900;81563100;75698500;68894600;3883300;3719400;3618300;398900;449600;489600;fire;Tree08
2024-06-03 21:07:00+00:00;3,357;0,031;19,97;59,846;400500;87352200;81411100;73843300;4126900;3939400;3839700;400000;442600;476600;fire;Tree08
2024-06-03 21:08:00+00:00;3,355;0,032;19,96;59,91;389100;82487000;76695100;69552600;3959400;3791700;3674300;399800;447800;487800;fire;Tree08
2024-06-03 21:09:00+00:00;3,354;0,03;19,93;60,701;394900;84480800;78486200;71663200;4002900;3866800;3794300;405000;454100;491000;fire;Tree08
2024-06-03 21:10:00+00:00;3,352;0,032;19,91;61,699;394000;84480800;78135300;71780900;4020600;3872300;3760300;406000;454400;489200;fire;Tree08
2024-06-03 21:12:00+00:00;3,348;0,03;19,9;62,724;394700;83432200;77580300;71196000;4008800;3900000;3762900;404800;456200;494900;fire;Tree08
2024-06-03 21:13:00+00:00;3,348;0,031;19,89;63,519;396500;84236500;78415700;70849700;3965100;3778500;3654600;393300;439700;471300;fire;Tree08
2024-06-03 21:14:00+00:00;3,347;0,031;19,9;64,386;385300;80734200;75177500;68624000;3908300;3796900;3671800;397500;445500;484000;fire;Tree08
2024-06-03 21:16:00+00:00;3,342;0,03;19,9;64,723;390200;81792100;75764100;69552600;3953600;3791700;3704200;406000;448100;478600;fire;Tree08
2024-06-03 21:17:00+00:00;3,342;0,031;19,89;64,938;386700;79848900;74219700;67983400;3820800;3674300;3592100;396800;445700;486800;fire;Tree08
2024-06-03 21:18:00+00:00;3,338;0,032;19,88;64,845;385600;80141800;74536200;67825000;3810200;3679300;3573300;392000;438000;472300;fire;Tree08
2024-06-03 21:19:00+00:00;3,337;0,031;19,87;63,865;382300;79703200;74156700;68089300;3850500;3711800;3604000;392700;440600;474600;fire;Tree08
2024-06-03 22:30:00+00:00;3,234;0,031;19,24;59,554;501400;102400000;102400000;102400000;5686900;5497900;5400100;519400;574400;620400;air;Tree08
2024-06-03 22:32:00+00:00;3,23;0,031;19,18;59,631;503600;102400000;102400000;102400000;5686900;5503500;5347200;512300;564400;602800;air;Tree08
2024-06-03 22:33:00+00:00;3,23;0,031;19,15;60,115;491000;102400000;102400000;102400000;5565200;5405400;5244500;507400;562100;607100;air;Tree08
2024-06-03 22:34:00+00:00;3,228;0,03;19,12;60,158;497800;102400000;102400000;102400000;5553800;5389400;5274900;506600;555700;600200;air;Tree08
2024-06-03 22:37:00+00:00;3,225;0,031;19,11;60,338;494900;102400000;102400000;102400000;5570800;5421500;5234500;510800;562100;604400;air;Tree08
2024-06-03 22:38:00+00:00;3,221;0,03;19,13;60,578;486800;102400000;102400000;102400000;5486900;5269800;5136000;497000;544600;581300;air;Tree08
2024-06-03 22:39:00+00:00;3,221;0,029;19,13;61,021;478600;102400000;102400000;100631000;5373500;5234500;5074000;498100;557100;599100;air;Tree08
2024-06-03 22:41:00+00:00;3,22;0,03;19,14;61,416;488800;102400000;102400000;102400000;5525800;5321200;5204500;505100;555700;600700;air;Tree08
2024-06-03 22:42:00+00:00;3,217;0,03;19,16;61,86;483300;102400000;102400000;102160500;5437700;5259700;5150500;501800;554400;592400;air;Tree08
2024-06-03 22:43:00+00:00;3,215;0,03;19,17;62,144;484300;102400000;102400000;100979900;5426900;5249500;5083400;497000;549000;589800;air;Tree08
2024-06-03 22:44:00+00:00;3,212;0,029;19,16;62,057;481900;102400000;102400000;101685000;5352400;5199600;5116800;496700;551700;592900;air;Tree08
2024-06-03 22:46:00+00:00;3,209;0,031;19,14;61,974;480900;102400000;102400000;101096700;5421500;5194600;5064600;496000;549000;590300;air;Tree08
2024-06-03 22:47:00+00:00;3,208;0,03;19,11;61,873;485700;102400000;102400000;102400000;5421500;5259700;5131200;501100;558400;598600;air;Tree08
2024-06-03 22:48:00+00:00;3,207;0,03;19,07;61,975;489900;102400000;102400000;102400000;5486900;5305600;5214500;505500;558400;598600;air;Tree08
2024-06-03 22:50:00+00:00;3,205;0,031;19,06;62,244;493800;102400000;102400000;102400000;5531300;5389400;5269800;509300;562100;610400;air;Tree08
2024-06-03 22:51:00+00:00;3,204;0,03;19,05;61,805;493400;102400000;102400000;102400000;5503500;5336800;5194600;504000;551700;591900;air;Tree08
2024-06-03 22:52:00+00:00;3,202;0,03;19,07;61,717;488800;102400000;102400000;102400000;5548200;5394700;5259700;506300;561200;608700;air;Tree08
2024-06-03 22:54:00+00:00;3,2;0,03;19,09;61,219;494200;102400000;102400000;102400000;5559500;5400100;5269800;508500;561200;605000;air;Tree08
2024-06-03 22:55:00+00:00;3,197;0,03;19,06;61,058;488800;102400000;102400000;102400000;5497900;5331500;5224400;505900;556200;598600;air;Tree08
2024-06-03 22:56:00+00:00;3,198;0,029;19;61,014;488200;102400000;102400000;102400000;5514600;5342000;5174900;501800;551700;595000;air;Tree08
2024-06-03 22:57:00+00:00;3,195;0,03;18,97;61,099;496000;102400000;102400000;102400000;5616700;5437700;5310800;508500;571100;619200;air;Tree08
2024-06-03 22:59:00+00:00;3,193;0,031;18,95;61,107;501100;102400000;102400000;102400000;5680900;5503500;5394700;519700;572000;612600;air;Tree08
2024-06-03 23:00:00+00:00;3,191;0,03;18,9;61,101;496000;102400000;102400000;102400000;5692800;5520200;5394700;517800;573900;609300;air;Tree08
2024-06-03 23:01:00+00:00;3,19;0,03;18,85;61,049;505100;102400000;102400000;102400000;5628300;5514600;5336800;511600;559800;603400;air;Tree08
2024-06-03 23:03:00+00:00;3,188;0,03;18,8;61,09;495200;102400000;102400000;102400000;5686900;5525800;5368200;517400;569600;614800;air;Tree08
2024-06-03 23:04:00+00:00;3,185;0,03;18,77;60,911;507000;102400000;102400000;102400000;5771000;5616700;5459500;520900;581800;620400;air;Tree08
2024-06-03 23:05:00+00:00;3,184;0,03;18,7;61,172;504800;102400000;102400000;102400000;5908400;5722600;5605200;531500;587300;633000;air;Tree08
2024-06-03 23:06:00+00:00;3,182;0,03;18,66;61,252;517800;102400000;102400000;102400000;6033500;5838900;5710700;533600;590300;636600;air;Tree08
2024-06-03 23:08:00+00:00;3,181;0,03;18,62;61,567;520900;102400000;102400000;102400000;5914800;5758800;5605200;526600;584300;622600;air;Tree08
2024-06-03 23:09:00+00:00;3,18;0,03;18,59;61,573;509700;102400000;102400000;102400000;5832600;5663300;5520200;523300;576900;621500;air;Tree08
2024-06-03 23:10:00+00:00;3,176;0,029;18,54;61,541;507800;102400000;102400000;102400000;5857700;5669200;5570800;523700;580800;620900;air;Tree08
2024-06-03 23:13:00+00:00;3,174;0,031;18,51;61,52;507400;102400000;102400000;102400000;6003600;5771000;5686900;535200;585800;635400;air;Tree08
2024-06-03 23:14:00+00:00;3,172;0,03;18,56;61,52;513900;102400000;102400000;102400000;6104300;5863900;5758800;535700;596000;643200;air;Tree08
2024-06-03 23:15:00+00:00;3,169;0,029;18,64;61,189;525300;102400000;102400000;102400000;6176800;6010200;5764900;543800;596500;645600;air;Tree08
2024-06-03 23:17:00+00:00;3,169;0,029;18,71;60,809;520100;102400000;102400000;102400000;6138600;5934000;5820200;541600;597600;637800;air;Tree08
2024-06-03 23:18:00+00:00;3,167;0,03;18,74;60,498;513500;102400000;102400000;102400000;6104300;5908400;5698700;533600;594400;640800;air;Tree08
2024-06-03 23:19:00+00:00;3,165;0,03;18,71;60,485;527800;102400000;102400000;102400000;6097500;5851400;5710700;532700;590300;628900;air;Tree08
2024-06-03 23:21:00+00:00;3,164;0,03;18,67;60,563;512300;102400000;102400000;102400000;6053500;5832600;5710700;529400;586800;628900;air;Tree08
2024-06-03 23:23:00+00:00;3,16;0,03;18,65;59,665;513500;102400000;102400000;102400000;6073700;5857700;5710700;536500;593400;639000;air;Tree08
2024-06-03 23:24:00+00:00;3,158;0,029;18,67;59,339;519400;102400000;102400000;102400000;6247400;6070300;5882900;548600;609300;647400;air;Tree08
2024-06-03 23:26:00+00:00;3,155;0,029;18,72;58,632;539000;102400000;102400000;102400000;6412500;6229600;6023500;551700;613700;659300;air;Tree08
2024-06-03 23:27:00+00:00;3,153;0,03;18,78;58,164;534400;102400000;102400000;102400000;6469400;6287000;6169800;560300;619800;658000;air;Tree08
2024-06-03 23:28:00+00:00;3,152;0,029;18,82;57,77;536500;102400000;102400000;102400000;6511900;6341700;6180300;555700;617000;657400;air;Tree08
2024-06-03 14:01:00+00:00;3,541;3,402;30,34;41,259;384300;63534600;61134300;60124700;4167800;4148800;4102100;387800;406900;421000;air;Tree28
2024-06-03 14:02:00+00:00;3,539;3,402;30,41;40,616;383400;63167200;61651900;60457500;4167800;4139400;4089800;387500;405500;423600;air;Tree28
2024-06-03 14:04:00+00:00;3,54;3,403;30,52;40,67;381700;63906300;61348900;60249100;4145700;4130000;4105200;385800;404500;417700;air;Tree28
2024-06-03 14:05:00+00:00;3,54;3,403;30,57;40,311;381000;64140900;61177100;59836500;4177400;4155200;4089800;385300;404500;422600;air;Tree28
2024-06-03 14:06:00+00:00;3,54;3,403;30,66;40,588;380000;63906300;60836300;59470000;4139400;4074600;4068500;384500;402600;419700;air;Tree28
2024-06-03 14:07:00+00:00;3,539;3,374;30,68;40,359;379300;62623900;60794000;59188000;4111400;4114500;4065500;386200;401700;419500;air;Tree28
2024-06-03 14:09:00+00:00;3,541;3,403;30,63;40,056;379800;63627100;60836300;59591700;4161500;4120700;4089800;387100;403600;421300;air;Tree28
2024-06-03 14:10:00+00:00;3,54;3,402;30,7;39,973;381500;64140900;61177100;59877500;4152000;4111400;4105200;385800;405500;420200;air;Tree28
2024-06-03 14:11:00+00:00;3,539;3,404;30,75;40,473;378900;63396300;60878700;59591700;4155200;4086800;4059400;383200;404300;420700;air;Tree28
2024-06-03 14:12:00+00:00;3,54;3,401;30,69;40,484;377700;63534600;60583300;59510500;4152000;4065500;4032400;385300;405300;417400;air;Tree28
2024-06-03 14:14:00+00:00;3,541;3,404;30,61;40,424;378300;62804000;60374000;58671400;4108300;4077600;4029500;383600;401900;417100;air;Tree28
2024-06-03 14:15:00+00:00;3,542;3,405;30,61;40,511;378300;63906300;60249100;58908700;4089800;4083700;4047400;384500;402400;416900;air;Tree28
2024-06-03 14:16:00+00:00;3,54;3,406;30,55;40,571;377900;63580800;60625300;59308500;4126900;4096000;4068500;384900;401700;416600;air;Tree28
2024-06-03 14:17:00+00:00;3,541;3,406;30,48;40,804;378300;62939700;60374000;59308500;4123800;4074600;4041400;381300;404100;419500;air;Tree28
2024-06-03 14:19:00+00:00;3,544;3,408;30,41;40,761;380200;62939700;60541300;59795600;4130000;4071500;4047400;383400;405500;420500;air;Tree28
2024-06-03 14:20:00+00:00;3,542;3,405;30,4;40,868;380400;63580800;61177100;59551100;4133100;4080600;4065500;383600;403800;418900;air;Tree28
2024-06-03 14:21:00+00:00;3,541;3,403;30,42;40,854;381300;63076000;60963700;59959700;4164700;4108300;4074600;384500;400700;421500;air;Tree28
2024-06-03 14:23:00+00:00;3,542;3,401;30,39;40,988;380200;63719900;60583300;59795600;4155200;4083700;4077600;383600;403100;418400;air;Tree28
2024-06-03 14:24:00+00:00;3,541;3,404;30,36;41,618;381000;63396300;60794000;59470000;4139400;4102100;4050400;383200;405000;420200;air;Tree28
2024-06-03 14:25:00+00:00;3,539;3,404;30,28;41,853;379300;62713800;61006200;59389200;4102100;4074600;4035400;381000;401400;417900;air;Tree28
2024-06-03 14:26:00+00:00;3,543;3,406;30,25;42,32;378900;62849100;60457500;58829400;4083700;4047400;4047400;381900;403800;417400;air;Tree28
2024-06-03 14:28:00+00:00;3,542;3,402;30,26;42,259;378900;61782700;60000900;58948500;4077600;4062400;4005800;380000;400300;416900;air;Tree28
2024-06-03 14:29:00+00:00;3,541;3,405;30,32;42,293;378100;62001800;59551100;58592700;4065500;4035400;4011700;378900;400300;413600;air;Tree28
2024-06-03 14:30:00+00:00;3,543;3,405;30,38;42,156;376600;62311300;59754700;58319000;4071500;4047400;3982400;382300;399800;417400;air;Tree28
2024-06-03 14:31:00+00:00;3,54;3,404;30,44;42,144;376000;62489600;59470000;58592700;4044400;4038400;3965100;377700;399600;412900;air;Tree28
2024-06-03 14:33:00+00:00;3,541;3,406;30,48;42,024;366400;61565000;58789800;57893900;4035400;4000000;3968000;367600;397500;413100;air;Tree28
2024-06-03 14:34:00+00:00;3,543;3,407;30,47;41,841;375200;61782700;59148000;58357900;4035400;4017600;3997000;379300;396800;414600;air;Tree28
2024-06-03 14:35:00+00:00;3,54;3,405;30,42;41,521;377000;62623900;59795600;58514200;4099000;4002900;3982400;379600;398400;413900;air;Tree28
2024-06-03 14:36:00+00:00;3,542;3,406;30,38;42,156;375400;61695400;59632300;58280100;4047400;4020600;4011700;378100;394700;414600;air;Tree28
2024-06-03 14:38:00+00:00;3,542;3,407;30,39;41,982;375600;61219900;59632300;57970800;4026500;4014700;3991200;378500;398600;412900;air;Tree28
2024-06-03 14:39:00+00:00;3,542;3,403;30,39;42,22;375200;61392000;59591700;58202400;4053400;4011700;3962200;380000;397500;412400;air;Tree28
2024-06-03 14:40:00+00:00;3,541;3,409;30,39;41,685;367200;62045900;59068000;58125000;4053400;4023500;3979500;378700;399100;417100;air;Tree28
2024-06-03 14:41:00+00:00;3,543;3,409;30,36;40,77;378100;62001800;60166100;59068000;4089800;4065500;4026500;381000;400300;417700;air;Tree28
2024-06-03 14:43:00+00:00;3,544;3,407;30,29;41,938;378900;62579100;60457500;58908700;4123800;4059400;4020600;379100;398900;414600;air;Tree28
2024-06-03 14:44:00+00:00;3,542;3,409;30,21;41,904;379100;62355800;60374000;59028100;4083700;4053400;4044400;378900;399600;414100;air;Tree28
2024-06-03 14:45:00+00:00;3,543;3,409;30,16;42,479;378100;61957900;60166100;59068000;4083700;4080600;4017600;379100;401700;416100;air;Tree28
2024-06-03 14:46:00+00:00;3,545;3,41;30,12;42,307;378500;62444900;60541300;59228100;4096000;4071500;4026500;379600;402400;416900;air;Tree28
2024-06-03 14:48:00+00:00;3,544;3,41;30,08;42,377;380000;62444900;60709500;58948500;4092900;4053400;4008800;383200;398600;417100;air;Tree28
2024-06-03 14:49:00+00:00;3,544;3,407;30,06;42,989;378300;61914000;59348800;58475100;4080600;4038400;4002900;380200;397700;415900;air;Tree28
2024-06-03 14:50:00+00:00;3,544;3,409;29,97;43,423;378700;61914000;59510500;58475100;4089800;4032400;4005800;379300;397200;413600;air;Tree28
2024-06-03 14:51:00+00:00;3,545;3,412;29,84;43,568;377700;61914000;59068000;58241200;4074600;4023500;3994100;378100;396500;412600;air;Tree28
2024-06-03 14:53:00+00:00;3,546;3,412;29,78;43,595;376000;62134100;59959700;58671400;4086800;4047400;4011700;379100;397900;413400;air;Tree28
2024-06-03 14:54:00+00:00;3,545;3,411;29,77;43,034;379300;62311300;60541300;58988200;4139400;4089800;4038400;380200;400700;415600;air;Tree28
2024-06-03 14:55:00+00:00;3,546;3,412;29,74;43,787;380000;62311300;60667400;59108000;4136300;4083700;4044400;380800;398900;416400;air;Tree28
2024-06-03 14:56:00+00:00;3,544;3,409;29,68;44,182;378900;62134100;59673100;58908700;4108300;4092900;4047400;381500;399600;415900;air;Tree28
2024-06-03 14:58:00+00:00;3,544;3,408;29,69;44,007;378500;62178300;59591700;58908700;4126900;4083700;4047400;380400;399300;414900;air;Tree28
2024-06-03 14:59:00+00:00;3,544;3,407;29,66;44,235;380200;61957900;59632300;58710800;4126900;4068500;4041400;381700;399300;414600;air;Tree28
2024-06-03 15:00:00+00:00;3,542;3,406;29,63;44,32;377900;62001800;59510500;58592700;4117600;4059400;4029500;380400;399300;415400;air;Tree28
2024-06-03 15:01:00+00:00;3,541;3,403;29,64;44,698;376400;61305800;58710800;58632000;4102100;4047400;4008800;378900;397500;414100;air;Tree28
2024-06-03 15:03:00+00:00;3,544;3,405;29,71;44,829;376000;60751700;58280100;58009200;4065500;4032400;3997000;378500;395900;412100;air;Tree28
2024-06-03 15:04:00+00:00;3,544;3,405;29,78;43,677;376400;61651900;59632300;58047800;4092900;4044400;4008800;378700;398600;414900;air;Tree28
2024-06-03 15:05:00+00:00;3,541;3,403;29,9;42,961;379300;62001800;60332300;59068000;4111400;4065500;4017600;381000;398900;415600;air;Tree28
2024-06-03 15:07:00+00:00;3,541;3,401;30,03;43,724;378300;62222600;59918600;58710800;4077600;4035400;4014700;381900;397200;414900;air;Tree28
2024-06-03 15:08:00+00:00;3,542;3,402;30,09;43,08;377700;61782700;59470000;58829400;4065500;4041400;4020600;381000;399800;416600;air;Tree28
2024-06-03 15:09:00+00:00;3,539;3,403;30,05;42,515;377900;61914000;59836500;59228100;4089800;4050400;4044400;380600;399800;415600;air;Tree28
2024-06-03 15:10:00+00:00;3,541;3,405;29,98;42,951;380400;62090000;60499400;59308500;4126900;4083700;4053400;380800;400300;417100;air;Tree28
2024-06-03 15:12:00+00:00;3,543;3,407;29,91;43,595;381000;62355800;60290700;59108000;4117600;4071500;4029500;381300;400300;417100;air;Tree28
2024-06-03 15:13:00+00:00;3,543;3,409;29,84;42,426;381500;63258600;60124700;59348800;4145700;4114500;4074600;383600;402100;421500;air;Tree28
2024-06-03 15:14:00+00:00;3,542;3,411;29,85;42,567;383200;63719900;61478400;60415700;4177400;4139400;4102100;385800;406000;421300;air;Tree28
2024-06-03 15:15:00+00:00;3,543;3,412;29,78;42,072;384700;63813000;61006200;60751700;4193400;4161500;4136300;387500;406200;422800;air;Tree28
2024-06-03 15:19:00+00:00;3,547;3,413;29,7;40,086;396500;67562800;64758800;63350400;4371300;4329800;4299100;398900;416600;432500;air;Tree28
2024-06-03 15:20:00+00:00;3,544;3,41;29,71;41,26;398400;67250800;64903100;63627100;4392400;4343500;4309300;397700;415900;431700;air;Tree28
2024-06-03 15:24:00+00:00;3,545;3,411;29,75;41,477;394000;67354500;63953100;63121500;4367900;4316100;4282200;397700;416100;432200;air;Tree28
2024-06-03 15:25:00+00:00;3,546;3,416;29,77;41,384;394500;66788200;64282400;63212900;4371300;4312700;4272200;395600;415900;430600;air;Tree28
2024-06-03 15:27:00+00:00;3,552;3,932;29,81;41,591;395200;66281600;63627100;62849100;4333200;4305900;4262200;395600;414600;430800;air;Tree28
2024-06-03 15:28:00+00:00;3,545;3,412;29,84;41,442;394900;66788200;64806900;63350400;4343500;4289000;4248900;395900;413600;430800;air;Tree28
2024-06-03 15:29:00+00:00;3,546;3,415;29,87;41,491;394300;66737200;64093800;62849100;4336600;4282200;4248900;394700;413900;429500;air;Tree28
2024-06-03 15:30:00+00:00;3,545;3,414;29,87;42,038;392000;66686300;64188000;62713800;4316100;4255500;4229200;393100;411100;426800;air;Tree28
2024-06-03 15:33:00+00:00;3,546;3,414;29,78;42,546;389300;65733100;63030500;62178300;4282200;4242300;4193400;391100;409900;427300;air;Tree28
2024-06-03 15:34:00+00:00;3,545;3,413;29,65;42,521;389700;65733100;62894400;62178300;4282200;4262200;4222600;392900;411100;427100;air;Tree28
2024-06-03 15:35:00+00:00;3,547;3,412;29,51;42,927;390000;64806900;63304500;62222600;4302500;4262200;4239000;392400;412100;427300;air;Tree28
2024-06-03 15:37:00+00:00;3,547;3,412;29,43;42,9;390900;65931500;63076000;62178300;4302500;4265500;4225900;394300;412900;427300;air;Tree28
2024-06-03 15:38:00+00:00;3,547;3,415;29,4;41,376;392400;66839300;63719900;62623900;4360900;4343500;4302500;398600;417900;433300;air;Tree28
